鄉鎮市區,交易標的,土地移轉總面積平方公尺,總樓層數,建物型態,建築完成年月,建物移轉總面積平方公尺,總價元,電梯
32,2,86.24,23,4,1120802.0,159.8,12450000,0
32,2,86.46,23,4,1120802.0,162.77,12650000,0
32,2,71.61,22,4,1120802.0,128.88,10580000,0
32,2,69.12,22,4,1120802.0,126.6,10280000,0
32,2,70.38,22,4,1120802.0,126.6,8900000,0
32,2,72.0,22,4,1120802.0,129.44,10370000,0
32,2,73.61,22,4,1120802.0,129.44,10450000,0
32,2,75.23,22,4,1120802.0,129.44,10750000,0
32,2,76.85,23,4,1120802.0,156.01,11200000,0
32,2,82.39,23,4,1120802.0,155.06,10600000,0
32,2,73.24,22,4,1120802.0,132.59,9100000,0
32,2,71.16,22,4,1120802.0,129.44,8950000,0
32,2,71.17,22,4,1120802.0,129.44,8950000,0
32,2,71.16,22,4,1120802.0,129.44,8950000,0
32,2,71.16,22,4,1120802.0,129.44,8950000,0
32,2,71.16,22,4,1120802.0,129.44,8950000,0
32,2,71.16,23,4,1120802.0,156.01,10300000,0
32,2,79.64,23,4,1120802.0,162.67,10600000,0
12,2,12.86,4,1,840622.0,124.1,4500000,1
12,2,3.52,4,1,840622.0,36.14,1320000,1
12,2,4.25,4,1,840622.0,43.55,1580000,1
12,2,13.35,4,1,840622.0,128.12,4600000,1
12,2,4.37,4,1,840622.0,43.55,1600000,1
12,2,4.25,4,1,840622.0,42.73,1540000,1
12,2,8.62,4,1,840622.0,80.2,2880000,1
4,2,3119.0,1,4,1040608.0,70.86,12000000,0
32,2,177.95,22,4,1120203.0,208.02,19300000,0
32,2,277.23,1,4,1080213.0,123.81,12500000,0
4,2,90.89,22,4,1120904.0,169.52,11380000,0
4,2,66.32,22,4,1120904.0,155.47,9800000,0
32,2,72.43,22,4,751015.0,175.44,9200000,0
32,2,76.61,22,4,1120518.0,172.46,13800000,0
4,2,122.44,23,4,1120616.0,257.57,19300000,0
4,2,90.0,22,4,810131.0,145.94,6500000,0
4,2,74.93,22,4,680602.0,132.1,5040000,0
32,2,995.94,1,4,700110.0,98.75,25180000,0
4,2,53.22,22,4,711012.0,101.81,5000000,0
4,2,27.91,28,3,1121024.0,76.26,4300000,1
4,3,41.87,28,3,1121024.0,143.09,6650000,1
4,3,40.97,28,3,1121024.0,141.21,7200000,1
4,3,41.87,28,3,1121024.0,143.09,7450000,1
4,3,41.87,28,3,1121024.0,143.09,7150000,1
4,3,40.97,28,3,1121024.0,141.21,7000000,1
4,2,29.71,28,3,1121024.0,80.82,4760000,1
12,2,386.72,1,4,1110328.0,193.94,22000000,0
4,2,83.49,23,4,830812.0,148.23,4680000,0
4,2,93.11,12,4,801127.0,116.87,7800000,0
12,2,4.25,4,1,840622.0,43.55,1580000,1
12,2,3.52,4,1,840622.0,36.14,1300000,1
12,2,13.35,4,1,840622.0,128.12,4650000,1
12,2,13.35,4,1,840622.0,128.12,4650000,1
4,2,129.01,23,4,800319.0,270.27,9280000,0
0,2,102.55,22,4,1121017.0,160.95,10300000,0
32,2,120.62,12,4,730710.0,151.68,7800000,0
32,2,88.15,23,4,1120518.0,174.93,13600000,0
4,2,119.83,1,4,651220.0,97.14,551223,0
12,2,4.25,4,1,840622.0,43.55,1580000,1
4,3,40.22,24,3,1130207.0,125.24,6880000,1
4,3,39.49,24,3,1130207.0,123.6,6860000,1
4,3,31.76,24,3,1130207.0,101.84,5980000,1
4,3,31.76,24,3,1130207.0,100.48,5660000,1
4,3,40.22,24,3,1130207.0,125.24,6850000,1
4,3,36.85,24,3,1130207.0,115.48,6400000,1
4,3,36.85,24,3,1130207.0,115.48,6400000,1
4,3,39.49,24,3,1130207.0,123.6,6980000,1
32,2,422.28,23,4,951109.0,896.23,49000000,0
12,2,126.89,22,4,1120911.0,172.25,11300000,0
12,2,101.9,22,4,1120911.0,203.9,12500000,0
4,3,19.19,26,3,821129.0,117.67,4920000,1
12,2,72.0,22,4,681012.0,143.58,2760000,0
10,2,152.92,22,4,1111021.0,207.85,26600000,0
10,2,104.8,23,4,1120313.0,158.45,10000000,0
21,2,99.56,12,4,660527.0,143.92,7500000,0
22,3,20.65,26,3,1120614.0,85.6,3950000,1
22,3,25.89,26,3,1120614.0,106.79,4650000,1
22,2,18.2,26,3,1120614.0,75.54,3300000,1
21,2,25.78,26,3,820804.0,131.04,2500000,1
10,2,16.02,26,3,1120724.0,88.08,4390000,1
10,3,16.02,26,3,1120724.0,84.66,4430000,1
10,3,16.02,26,3,1120724.0,84.74,4360000,1
10,3,16.02,26,3,1120724.0,84.94,4450000,1
10,3,16.02,26,3,1120724.0,79.74,4180000,1
10,3,16.02,26,3,1120724.0,84.66,4500000,1
10,3,16.02,26,3,1120724.0,94.22,5050000,1
10,3,16.02,26,3,1120724.0,84.66,4570000,1
10,3,16.02,26,3,1120724.0,84.72,4600000,1
10,2,16.02,26,3,1120724.0,90.49,4580000,1
22,3,23.32,26,3,1120922.0,98.6,8570000,1
10,2,91.11,22,4,1030618.0,168.27,16200000,0
10,2,71.8,23,4,1120828.0,136.43,9700000,0
10,2,69.18,23,4,1120828.0,130.91,9200000,0
10,2,69.19,23,4,1120828.0,130.91,9280000,0
10,2,73.04,23,4,1120828.0,135.65,9500000,0
22,2,24.7,26,3,1120111.0,81.44,7780000,1
10,2,102.8,23,4,1120802.0,155.39,9900000,0
14,2,182.55,22,4,840118.0,166.09,10180000,0
10,3,16.02,26,3,1120724.0,94.22,5320000,1
10,3,16.02,26,3,1120724.0,84.72,4650000,1
10,3,16.02,26,3,1120724.0,83.63,4700000,1
14,2,78.84,23,4,940615.0,215.62,11080000,0
10,2,16.02,26,3,1120724.0,77.56,3990000,1
21,3,81.0,22,4,840524.0,167.87,7100000,0
14,2,228.68,22,4,930708.0,386.81,23000000,0
22,2,32.88,26,3,1120111.0,107.51,10520000,1
10,3,16.02,26,3,1120724.0,84.47,4610000,1
10,3,16.02,26,3,1120724.0,80.56,4230000,1
10,3,16.02,26,3,1120724.0,102.56,5400000,1
10,2,16.02,26,3,1120724.0,90.48,4000000,1
10,3,16.02,26,3,1120724.0,93.34,5100000,1
10,3,16.02,26,3,1120724.0,98.94,5330000,1
10,3,16.02,26,3,1120724.0,78.1,4280000,1
10,3,16.02,26,3,1120724.0,84.66,4760000,1
10,2,160.33,22,4,1111021.0,251.03,31580000,0
10,2,152.88,22,4,1111021.0,207.85,29800000,0
14,3,33.3,25,3,1120112.0,121.28,10260000,1
10,3,16.02,26,3,1120724.0,93.41,4900000,1
10,3,16.02,26,3,1120724.0,84.47,4800000,1
22,2,24.7,26,3,1120111.0,81.44,8220000,1
22,3,25.9,26,3,1120519.0,107.81,10300000,1
22,2,23.15,26,3,1120519.0,81.79,8150000,1
10,2,26.19,26,3,1121201.0,77.09,4840200,1
10,3,29.72,26,3,1121201.0,93.89,6940000,1
10,3,29.36,26,3,1121201.0,93.28,6670000,1
10,2,26.19,26,3,1121201.0,77.09,5020000,1
10,3,29.36,26,3,1121201.0,93.34,7120000,1
10,3,29.36,26,3,1121201.0,93.34,6700000,1
10,3,29.72,26,3,1121201.0,93.51,6790000,1
10,2,29.72,26,3,1121201.0,86.61,6010000,1
10,2,69.63,12,4,721116.0,85.84,4550000,0
10,3,24.37,27,3,830923.0,125.57,5800000,1
10,2,97.92,22,4,820908.0,193.53,12800000,0
22,3,43.53,27,3,860825.0,136.7,7300000,1
10,3,17.06,6,1,1120905.0,105.25,11080000,1
22,2,47.43,7,1,1080227.0,174.86,18500000,1
22,3,32.39,25,3,1110715.0,104.05,9420000,1
22,3,32.39,25,3,1110715.0,115.63,10170000,1
22,2,82.75,23,4,1030911.0,204.84,17650000,0
14,3,43.62,26,3,1120830.0,128.65,7110000,1
14,3,43.69,26,3,1120830.0,128.89,7180000,1
10,2,105.5,23,4,1120613.0,168.23,9300000,0
10,2,94.5,23,4,1120613.0,182.69,9250000,0
10,2,101.5,23,4,1120613.0,185.65,9800000,0
10,2,84.5,23,4,1120613.0,165.54,9080000,0
10,2,90.5,23,4,1120613.0,168.18,9000000,0
10,2,92.5,23,4,1120613.0,168.18,9000000,0
10,2,102.5,23,4,1120613.0,197.98,10400000,0
10,2,89.5,23,4,1120613.0,189.64,9900000,0
10,3,26.94,27,3,830923.0,118.04,6000000,1
10,2,122.37,23,4,1010416.0,229.61,21000000,0
21,2,11.89,27,3,841017.0,75.89,4200000,1
21,2,285.2,1,4,1111220.0,162.13,22000000,0
22,2,17.28,6,1,1120823.0,90.39,7780000,1
22,3,17.13,6,1,1120823.0,104.37,6330000,1
10,2,34.69,26,3,830625.0,189.58,8900000,1
14,2,22.24,25,3,1120112.0,72.1,5700000,1
22,2,22.12,25,3,1120106.0,74.0,6860000,1
22,3,23.32,26,3,1120922.0,98.6,7740000,1
22,3,21.51,26,3,1120922.0,92.08,8190000,1
21,2,976.0,1,4,880521.0,360.0,5261800,0
10,3,16.02,26,3,1120724.0,98.94,5150000,1
10,3,16.02,26,3,1120724.0,90.66,4800000,1
10,3,16.02,26,3,1120724.0,98.94,5430000,1
10,3,16.02,26,3,1120724.0,78.1,4030000,1
10,3,17.06,6,1,1120905.0,105.25,11250000,1
10,3,40.97,5,1,1071122.0,170.68,16000000,1
22,2,95.02,22,4,1120704.0,162.54,18500000,0
22,2,95.02,22,4,1120704.0,162.54,18380000,0
10,3,16.3,7,1,1100901.0,112.08,10800000,1
10,2,139.5,23,4,1120613.0,183.71,10180000,0
10,2,86.5,23,4,1120613.0,168.46,9180000,0
10,2,16.68,27,3,830923.0,71.71,4500000,1
10,2,86.5,23,4,1120613.0,167.74,9180000,0
10,2,24.37,27,3,830923.0,103.95,3940000,1
22,2,108.63,23,4,1010405.0,176.43,7000000,0
10,2,102.0,22,4,770914.0,193.52,9600000,0
10,2,90.5,23,4,1120613.0,165.54,9000000,0
10,2,71.89,23,4,1101111.0,181.85,16600000,0
22,2,21.4,25,3,1120106.0,71.84,6800000,1
22,2,21.34,25,3,1120106.0,71.65,6700000,1
14,3,39.37,24,3,1110519.0,128.02,10200000,1
10,3,20.55,7,1,1100901.0,157.48,14280000,1
10,2,16.02,26,3,1120724.0,79.69,3950000,1
21,2,133.0,12,4,750806.0,96.52,4100000,0
10,2,97.23,23,4,830909.0,243.77,17000000,0
10,3,7.04,19,1,1120927.0,96.51,4370000,1
10,3,13.44,19,1,1120927.0,141.26,7200000,1
10,3,20.59,19,1,1120927.0,232.93,11450000,1
10,3,17.22,19,1,1120927.0,170.09,8750000,1
10,3,17.22,19,1,1120927.0,170.43,9050000,1
10,3,16.13,19,1,1120927.0,151.86,7500000,1
10,3,16.13,19,1,1120927.0,155.57,7950000,1
10,2,13.44,19,1,1120927.0,91.97,5400000,1
10,2,13.44,19,1,1120927.0,92.19,5400000,1
10,3,17.22,19,1,1120927.0,170.09,8900000,1
10,3,13.44,19,1,1120927.0,131.79,6450000,1
10,3,16.13,19,1,1120927.0,151.86,8000000,1
21,2,84.26,23,4,871116.0,209.7,10800000,0
22,3,26.09,26,3,1120614.0,107.47,4220000,1
10,3,13.33,19,1,1120927.0,130.95,6700000,1
10,3,20.48,19,1,1120927.0,187.12,9550000,1
10,3,17.33,19,1,1120927.0,176.23,9830000,1
21,3,24.31,24,3,1120526.0,119.26,10820000,1
21,3,19.36,24,3,1120526.0,85.72,8350000,1
21,2,19.36,24,3,1120526.0,78.19,7400000,1
10,3,20.48,19,1,1120927.0,187.12,10680000,1
10,3,13.33,19,1,1120927.0,130.95,6900000,1
10,3,17.27,19,1,1120927.0,176.23,10150000,1
10,3,16.13,19,1,1120927.0,155.57,10030000,1
22,3,22.61,6,1,1120823.0,134.8,10200000,1
10,2,17.88,7,1,1100901.0,101.72,11500000,1
21,2,413.22,22,4,651203.0,176.43,17800000,0
10,3,23.52,6,1,1120905.0,139.76,14000000,1
10,3,16.02,26,3,1120724.0,78.1,4380000,1
22,3,21.83,26,3,1120525.0,81.18,6900000,1
10,3,16.02,26,3,1120724.0,98.94,5450000,1
10,3,16.02,26,3,1120724.0,102.56,5600000,1
10,3,16.02,26,3,1120724.0,78.1,4200000,1
10,3,16.02,26,3,1120724.0,98.94,5050000,1
10,3,16.02,26,3,1120724.0,96.56,5100000,1
10,3,16.02,26,3,1120724.0,78.1,4300000,1
10,3,16.02,26,3,1120724.0,96.56,5200000,1
22,3,31.59,26,3,1120614.0,130.2,4600000,1
22,2,86.08,22,4,1030915.0,161.53,15600000,0
14,2,59.0,22,4,830618.0,116.07,6700000,0
22,2,22.12,25,3,1120106.0,74.0,6890000,1
10,2,16.02,26,3,1120724.0,78.4,3600000,1
22,2,136.0,12,4,700200.0,102.56,3600000,0
22,3,22.61,6,1,1120823.0,134.8,13000000,1
10,2,87.5,23,4,1120613.0,182.86,9000000,0
10,2,160.33,22,4,1111021.0,251.03,34000000,0
10,2,100.5,23,4,1120613.0,202.28,10380000,0
10,2,84.5,23,4,1120613.0,165.54,9400000,0
10,2,152.88,22,4,1111021.0,207.85,28570000,0
10,2,86.52,23,4,1110303.0,233.48,32900000,0
10,3,11.5,19,1,1120927.0,121.22,6390000,1
10,3,11.5,19,1,1120927.0,121.35,6390000,1
10,3,10.93,19,1,1120927.0,125.74,6060000,1
10,3,10.93,19,1,1120927.0,111.74,5430000,1
10,3,10.93,19,1,1120927.0,111.74,5630000,1
10,2,10.87,19,1,1120927.0,71.7,4780000,1
10,3,10.93,19,1,1120927.0,111.98,5860000,1
10,3,17.22,19,1,1120927.0,170.09,8980000,1
10,3,17.22,19,1,1120927.0,170.09,9120000,1
10,3,17.22,19,1,1120927.0,170.43,10050000,1
10,3,7.04,19,1,1120927.0,96.51,5080000,1
10,3,7.04,19,1,1120927.0,96.51,5100000,1
10,3,17.27,19,1,1120927.0,176.23,9280000,1
10,3,17.27,19,1,1120927.0,176.23,9320000,1
10,3,19.47,7,1,1030910.0,129.93,11800000,1
10,3,22.47,28,3,1030618.0,118.03,9700000,1
14,3,33.3,25,3,1120112.0,121.32,9000000,1
14,2,83.75,23,4,1120807.0,160.69,13000000,0
14,3,26.49,25,3,1121027.0,102.59,8700000,1
10,3,13.44,19,1,1120927.0,131.57,6550000,1
10,3,16.19,19,1,1120927.0,156.26,8400000,1
10,3,13.44,19,1,1120927.0,131.57,6740000,1
10,3,20.48,19,1,1120927.0,187.12,9100000,1
10,3,20.48,19,1,1120927.0,187.12,9210000,1
21,2,77.67,12,4,670500.0,102.0,7000000,0
10,3,10.93,19,1,1120927.0,111.98,5270000,1
22,2,28.86,26,3,1121212.0,91.73,6840000,1
22,2,32.91,26,3,1121212.0,103.15,7590000,1
22,2,32.27,26,3,1121212.0,101.68,7580000,1
22,3,34.35,26,3,1121212.0,121.84,9360000,1
22,2,34.47,26,3,1121212.0,108.33,8070000,1
22,3,28.86,26,3,1121212.0,105.46,8160000,1
22,2,32.91,26,3,1121212.0,103.15,7720000,1
22,2,34.47,26,3,1121212.0,108.33,8110000,1
22,3,28.86,26,3,1121212.0,105.46,8140000,1
22,3,28.86,26,3,1121212.0,105.48,8140000,1
22,3,34.35,26,3,1121212.0,121.84,9360000,1
22,3,34.47,26,3,1121212.0,129.33,9570000,1
22,3,28.86,26,3,1121212.0,105.46,8160000,1
22,3,28.86,26,3,1121212.0,105.48,7830000,1
22,3,32.27,26,3,1121212.0,115.43,8150000,1
22,3,34.35,26,3,1121212.0,121.84,9390000,1
22,3,34.47,26,3,1121212.0,122.08,9410000,1
22,3,28.86,26,3,1121212.0,105.44,8190000,1
10,3,23.75,6,1,1120905.0,139.84,13900000,1
14,2,108.65,23,4,1010724.0,195.56,13000000,0
10,3,23.52,6,1,1120905.0,139.18,14200000,1
22,2,28.86,26,3,1121212.0,105.48,8070000,1
22,2,32.27,26,3,1121212.0,115.43,8810000,1
22,2,34.35,26,3,1121212.0,121.84,9290000,1
22,2,32.91,26,3,1121212.0,116.9,8890000,1
22,2,32.27,26,3,1121212.0,115.43,8780000,1
22,2,32.91,26,3,1121212.0,116.9,8920000,1
22,3,32.91,26,3,1121212.0,116.9,9050000,1
22,3,32.26,26,3,1121212.0,115.43,8940000,1
22,3,34.46,26,3,1121212.0,122.07,8620000,1
22,3,41.22,26,3,1121212.0,161.76,12410000,1
10,3,23.74,7,1,1030910.0,149.84,6210000,1
22,3,36.48,26,3,1121212.0,144.68,11130000,1
22,3,34.32,26,3,1120111.0,121.23,12500000,1
22,3,34.35,26,3,1121212.0,121.83,9420000,1
21,2,93.0,12,4,780428.0,111.11,2500000,0
22,3,21.4,25,3,1120106.0,85.93,8150000,1
10,2,22.58,26,3,1080628.0,82.94,8660000,1
10,2,92.0,22,4,1120726.0,128.49,12500000,0
10,2,99.73,23,4,980107.0,192.58,19000000,0
21,3,20.21,24,3,1120526.0,90.1,9130000,1
21,3,24.59,24,3,1120526.0,107.92,10850000,1
10,2,87.53,23,4,1030604.0,173.98,17350000,0
10,2,92.5,23,4,1120613.0,171.33,9100000,0
10,2,86.5,23,4,1120613.0,197.19,9300000,0
10,3,15.5,19,1,1120927.0,148.5,8350000,1
10,3,15.5,19,1,1120927.0,148.5,7340000,1
10,3,15.5,19,1,1120927.0,148.5,7260000,1
10,3,11.5,19,1,1120927.0,121.22,5800000,1
10,3,11.5,19,1,1120927.0,121.22,7210000,1
10,3,11.5,19,1,1120927.0,121.35,5550000,1
10,3,11.44,19,1,1120927.0,121.12,5670000,1
10,3,11.5,19,1,1120927.0,121.35,5920000,1
10,3,11.5,19,1,1120927.0,126.29,6100000,1
10,3,10.87,19,1,1120927.0,111.08,5400000,1
10,3,10.93,19,1,1120927.0,111.98,5380000,1
10,2,24.37,27,3,830923.0,110.82,5470000,1
10,2,101.84,23,4,1120504.0,290.86,25000000,0
21,3,27.81,28,3,840810.0,187.71,5500000,1
10,2,127.36,23,4,1120504.0,318.44,27800000,0
22,3,24.39,6,1,1121003.0,109.82,5760000,1
10,3,23.52,6,1,1120905.0,139.18,14200000,1
22,2,14.63,5,1,1070830.0,87.1,7550000,1
10,3,17.33,19,1,1120927.0,170.54,9050000,1
10,3,16.13,19,1,1120927.0,151.86,7590000,1
10,3,7.04,19,1,1120927.0,96.51,4480000,1
10,3,17.27,19,1,1120927.0,176.23,10680000,1
10,3,15.5,19,1,1120927.0,148.5,8200000,1
10,3,10.93,19,1,1120927.0,111.74,5050000,1
10,3,27.65,26,3,1100708.0,98.63,10150000,1
10,2,16.7,2,3,830708.0,162.41,6000000,1
22,3,22.12,25,3,1120106.0,78.41,8370000,1
14,2,115.02,22,4,880320.0,146.16,4880000,0
18,2,86.51,22,4,800413.0,175.76,6000000,0
22,2,80.0,23,4,940627.0,194.3,11000000,0
10,3,29.89,4,1,1090114.0,137.25,11500000,1
10,2,100.2,22,4,830310.0,131.29,8200000,0
10,3,16.13,19,1,1120927.0,155.57,8850000,1
10,3,16.13,19,1,1120927.0,151.86,8600000,1
22,2,123.94,22,4,781223.0,208.04,14500000,0
10,3,16.13,19,1,1120927.0,151.86,7470000,1
10,3,16.13,19,1,1120927.0,155.57,7800000,1
10,3,16.13,19,1,1120927.0,155.57,8040000,1
10,3,16.13,19,1,1120927.0,155.57,8520000,1
22,2,77.34,22,4,711022.0,164.74,9200000,0
10,3,11.5,19,1,1120927.0,121.35,6400000,1
10,3,7.04,19,1,1120927.0,96.51,4560000,1
10,3,17.22,19,1,1120927.0,170.09,9300000,1
10,3,35.24,25,3,1110621.0,131.65,10730000,1
10,3,13.44,19,1,1120927.0,131.79,7058000,1
10,2,134.99,22,4,1120330.0,177.38,17300000,0
10,2,131.29,22,4,1120330.0,174.99,16880000,0
10,2,130.81,22,4,1120330.0,174.99,17200000,0
10,2,137.25,22,4,1120330.0,180.95,17580000,0
10,2,192.47,23,4,1110620.0,472.15,53880000,0
22,2,105.02,22,4,1120704.0,148.38,19080000,0
22,2,95.02,22,4,1120704.0,162.54,18080000,0
10,2,250.78,22,4,820224.0,299.78,29300000,0
22,3,21.71,3,1,1060908.0,92.41,7900000,1
22,2,93.0,22,4,810320.0,156.16,8800000,0
10,2,160.33,22,4,1111021.0,251.03,33270000,0
10,3,29.36,26,3,1121201.0,93.34,6580000,1
10,3,29.67,26,3,1121201.0,93.89,6670000,1
10,3,26.19,26,3,1121201.0,95.81,6230000,1
10,3,29.36,26,3,1121201.0,93.34,6850000,1
10,2,26.19,26,3,1121201.0,77.09,4930000,1
22,3,34.32,26,3,1120111.0,121.23,12390000,1
10,2,84.5,23,4,1120613.0,165.54,9700000,0
10,2,92.5,23,4,1120613.0,170.55,8800000,0
10,3,29.36,26,3,1121201.0,93.34,6850000,1
10,3,29.72,26,3,1121201.0,93.89,6900000,1
10,2,26.19,26,3,1121201.0,77.09,4930000,1
10,2,26.19,26,3,1121201.0,77.09,5200000,1
22,3,17.13,6,1,1120823.0,110.25,10500000,1
22,3,24.82,26,3,1120111.0,90.43,9720000,1
22,3,38.66,6,1,1121003.0,160.17,15200000,1
10,2,117.23,23,4,1120504.0,301.15,27000000,0
10,2,134.66,23,4,1120504.0,315.27,31000000,0
10,2,89.28,22,4,1121016.0,201.03,15800000,0
10,2,147.22,23,4,1041015.0,186.08,13800000,0
10,3,11.44,19,1,1120927.0,160.72,7600000,1
22,2,78.0,23,4,840413.0,167.94,7700000,0
14,2,26.6,26,3,1060714.0,95.51,6900000,1
22,2,89.54,12,4,690616.0,108.82,14300000,0
10,3,33.56,26,3,1100708.0,117.26,14300000,1
21,3,24.31,24,3,1120526.0,122.64,11220000,1
21,3,20.21,24,3,1120526.0,90.1,8970000,1
22,2,28.86,26,3,1121212.0,91.71,6840000,1
22,2,31.12,26,3,1120519.0,109.9,11060000,1
21,3,24.59,24,3,1120526.0,107.92,10630000,1
22,3,28.86,26,3,1121212.0,105.48,8190000,1
10,2,92.05,23,4,1010521.0,195.37,19800000,0
10,3,24.29,26,3,1120724.0,115.41,8400000,1
22,2,283.64,1,4,1120518.0,161.27,16900000,0
22,2,283.64,1,4,1120509.0,161.48,16130000,0
10,3,24.29,26,3,1120724.0,131.06,9250000,1
22,2,345.64,1,4,1120518.0,171.46,21950000,0
22,2,350.64,1,4,1120518.0,161.7,22260000,0
22,2,350.64,1,4,1120518.0,161.7,22260000,0
22,2,283.64,1,4,1120509.0,163.11,17250000,0
22,2,283.64,1,4,1120509.0,161.0,17250000,0
22,2,371.64,1,4,1120509.0,161.0,22580000,0
22,2,337.64,1,4,1120509.0,161.0,20520000,0
22,2,307.64,1,4,1120509.0,161.0,18680000,0
22,2,283.64,1,4,1120509.0,161.74,17250000,0
22,3,21.92,26,3,1120525.0,80.75,7500000,1
22,2,80.0,23,4,960712.0,174.89,9000000,0
14,2,32.85,24,3,1120923.0,72.39,6530000,1
14,3,33.95,24,3,1120923.0,89.73,8130000,1
14,3,37.96,24,3,1120923.0,98.7,8750000,1
14,3,33.65,24,3,1120923.0,89.27,8050000,1
14,3,33.65,24,3,1120923.0,89.27,8400000,1
22,3,20.51,26,3,1120614.0,85.12,4340000,1
14,3,32.85,24,3,1120923.0,87.58,8100000,1
14,3,33.95,24,3,1120923.0,89.73,8600000,1
14,3,39.36,24,3,1120923.0,101.63,9700000,1
14,3,33.65,24,3,1120923.0,89.27,8350000,1
14,3,32.85,24,3,1120923.0,87.58,8200000,1
14,3,33.95,24,3,1120923.0,89.73,8600000,1
22,3,25.94,26,3,1120614.0,106.83,5380000,1
22,3,31.13,26,3,1120519.0,126.19,12800000,1
22,3,25.9,26,3,1120519.0,103.68,10300000,1
22,3,30.15,7,1,1050727.0,178.26,16700000,1
22,2,23.15,26,3,1120519.0,81.79,8100000,1
14,2,32.85,24,3,1120923.0,72.39,6350000,1
10,2,134.22,23,4,1040910.0,184.89,13000000,0
10,3,15.5,19,1,1120927.0,148.5,7380000,1
10,3,15.5,19,1,1120927.0,148.5,7340000,1
10,3,15.5,19,1,1120927.0,148.5,7600000,1
10,3,15.5,19,1,1120927.0,148.5,7670000,1
10,3,15.5,19,1,1120927.0,148.5,7950000,1
10,3,15.5,19,1,1120927.0,148.5,7880000,1
10,3,15.5,19,1,1120927.0,148.5,7890000,1
10,3,15.5,19,1,1120927.0,148.5,7830000,1
10,3,15.5,19,1,1120927.0,148.5,8570000,1
10,3,15.5,19,1,1120927.0,148.5,8530000,1
10,3,15.5,19,1,1120927.0,148.5,8700000,1
10,3,15.5,19,1,1120927.0,148.5,8600000,1
10,3,15.5,19,1,1120927.0,148.5,8800000,1
10,3,15.5,19,1,1120927.0,148.5,8990000,1
10,3,15.5,19,1,1120927.0,148.5,9000000,1
10,3,15.5,19,1,1120927.0,148.5,9150000,1
10,3,15.5,19,1,1120927.0,148.5,9120000,1
10,3,15.56,19,1,1120927.0,148.92,7530000,1
10,3,15.5,19,1,1120927.0,148.5,7460000,1
10,3,15.5,19,1,1120927.0,148.5,7650000,1
10,3,15.5,19,1,1120927.0,148.5,7760000,1
10,3,15.5,19,1,1120927.0,148.5,7860000,1
10,3,15.5,19,1,1120927.0,148.5,7960000,1
10,3,15.5,19,1,1120927.0,148.5,8280000,1
10,3,15.5,19,1,1120927.0,148.5,8180000,1
10,3,15.5,19,1,1120927.0,148.5,8760000,1
10,3,15.5,19,1,1120927.0,148.5,8590000,1
10,3,15.5,19,1,1120927.0,148.5,9100000,1
10,3,15.5,19,1,1120927.0,148.5,9130000,1
10,3,15.5,19,1,1120927.0,148.5,9350000,1
22,3,29.11,26,3,1120525.0,103.76,8600000,1
22,3,23.73,26,3,1120525.0,87.68,7420000,1
22,3,24.01,26,3,1120525.0,87.95,7260000,1
22,3,31.75,26,3,1120525.0,118.5,9860000,1
10,2,17.93,7,1,1111216.0,99.64,9600000,1
14,3,33.95,24,3,1120923.0,89.73,7980000,1
22,3,26.36,26,3,1120922.0,121.52,9970000,1
21,3,24.59,24,3,1120526.0,120.62,10950000,1
21,3,42.59,25,3,1121025.0,132.53,7400000,1
21,3,42.59,25,3,1121025.0,132.53,7370000,1
21,3,42.59,25,3,1121025.0,132.53,7300000,1
10,3,20.55,7,1,1100901.0,157.48,15300000,1
10,3,17.22,19,1,1120927.0,170.09,8360000,1
10,2,100.52,23,4,940913.0,187.84,13220000,0
22,3,28.86,26,3,1121212.0,105.48,9300000,1
10,3,26.94,27,3,830923.0,133.85,3500000,1
21,3,16.12,4,1,820915.0,109.25,5200000,1
10,3,17.22,19,1,1120927.0,170.09,10480000,1
10,3,17.22,19,1,1120927.0,170.09,10680000,1
10,3,17.22,19,1,1120927.0,170.43,10480000,1
10,3,17.22,19,1,1120927.0,170.43,10550000,1
10,3,23.52,6,1,1120905.0,139.18,12800000,1
10,2,93.92,23,4,1120616.0,194.9,16238000,0
10,2,120.96,22,4,810129.0,253.92,16500000,0
22,3,51.5,27,3,860825.0,155.02,8500000,1
10,2,92.5,23,4,1120613.0,170.86,9200000,0
14,2,83.0,12,4,750530.0,111.96,8680000,0
22,2,23.98,26,3,1120614.0,99.0,4370000,1
10,3,7.04,19,1,1120927.0,96.51,4700000,1
10,3,7.04,19,1,1120927.0,96.51,4930000,1
10,3,11.5,19,1,1120927.0,126.16,6060000,1
10,3,11.5,19,1,1120927.0,121.22,5850000,1
10,3,11.5,19,1,1120927.0,121.22,5920000,1
10,3,11.5,19,1,1120927.0,121.22,5880000,1
10,3,11.44,19,1,1120927.0,120.99,6060000,1
10,3,11.44,19,1,1120927.0,120.99,6150000,1
10,3,11.5,19,1,1120927.0,121.22,6130000,1
10,3,11.44,19,1,1120927.0,120.99,6330000,1
10,3,11.5,19,1,1120927.0,121.22,6560000,1
10,3,11.44,19,1,1120927.0,120.99,6680000,1
10,3,11.5,19,1,1120927.0,121.22,6800000,1
10,3,11.5,19,1,1120927.0,121.22,6770000,1
10,3,11.5,19,1,1120927.0,121.22,6830000,1
10,3,0.13,19,1,1120927.0,121.22,7200000,1
