鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,特殊交易備註,備註,電梯,停車位所在樓層,編號
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路222號七樓之3,25.95,其他,,,1111031,土地1建物1車位1,七層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1121208,121.69,2,2,2,有,有,10930000,98336,坡道平面,25.79,1500000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路222號十樓之3,25.95,其他,,,1111114,土地1建物1車位1,十層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1121208,121.69,2,2,2,有,有,11000000,99066,坡道平面,25.79,1500000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路222號十一樓之6,23.48,其他,,,1111230,土地1建物1車位1,十一層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1121208,116.45,2,2,1,有,有,10180000,95746,坡道平面,25.79,1500000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路222號十四樓之6,23.48,其他,,,1110815,土地1建物1車位1,十四層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1121208,116.45,2,2,1,有,有,10350000,97621,坡道平面,25.79,1500000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B2,
關廟區,土地,五甲段14630010,9108,,一般農業區,林業用地,1130319,土地1建物0車位0,,,,,,,,,,,無,無,20000000,2196,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區忠孝南路26巷6號五樓之2,33.94,其他,,,1100815,土地1建物1車位1,五層,006,華夏,見其他登記事項,鋼筋混凝土造,1130206,108.24,3,2,2,有,有,7280000,65998,一樓平面,16.12,1200000,預售屋、或土地及建物分次登記案件,,有,1,
歸仁區,房地(土地+建物),臺南市歸仁區後市里民族一街27號,13.99,其他,,,1130319,土地1建物1車位0,,007,華夏,住家用,鋼筋混凝土造,0820518,61.39,2,1,1,有,有,3500000,57017,,,,,,有,,
仁德區,土地,中洲東段08260000,2026.51,,特定農業區,農牧用地,1130203,土地3建物0車位0,,,,,,,,,,,無,無,5800000,2862,,,,交易含多筆土地，有個別交易價格，本申報書申報之地號　交易含多筆土地，有個別交易價格，本申報書申報之地號　交易含多筆土地，有個別交易價格，本申報書申報之地號,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區忠孝南路26巷8號三樓之2,38.3,其他,,,1100612,土地1建物1車位1,三層,006,華夏,見其他登記事項,鋼筋混凝土造,1130206,127.71,3,2,2,有,有,8100000,65484,一樓平面,23.87,1300000,預售屋、或土地及建物分次登記案件,,有,1,
仁德區,房地(土地+建物),臺南市仁德區上崙街459巷80號,144.17,其他,,,1130206,土地2建物1車位0,,003,透天厝,住家用,見其他登記事項,1080604,177.23,5,2,3,有,無,13700000,77301,,,,其他增建,,無,,
歸仁區,房地(土地+建物),臺南市歸仁區中正南路三段51巷16號,63.84,,一般農業區,甲種建築用地,1130221,土地1建物1車位0,,002,透天厝,住家用,加強磚造,0701228,80.24,3,2,2,有,無,6500000,81007,,,,,,無,,
仁德區,房地(土地+建物),臺南市仁德區成功里成功二街7巷16弄55號,94.81,其他,,,1130227,土地2建物1車位0,,002,透天厝,住家用,加強磚造,0660503,65.56,5,2,2,有,無,7700000,117450,,,,頂樓加蓋　其他增建,,無,,
仁德區,房地(土地+建物),臺南市仁德區太子一街43巷38弄26號,67.3,其他,,,1130315,土地2建物1車位0,,002,透天厝,住家用,加強磚造,0690524,93.86,4,1,2,有,無,2500000,26635,,,,,,無,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路220號十四樓之5,38.3,其他,,,1110620,土地1建物1車位2,十四層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1121208,194.59,4,2,2,有,有,17020000,98033,坡道平面,25.79,3000000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,車位總價無法拆分個別車位價格。,有,B2,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區歸仁七路222號十一樓之2,38.3,其他,,,1110530,土地1建物1車位2,十一層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1121208,194.59,4,2,2,有,有,17020000,96634,坡道平面,25.79,3200000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,車位總價無法拆分個別車位價格。,有,B1,
仁德區,土地,德南段01100012,789.64,其他,,,1130327,土地4建物0車位0,,,,,,,,,,,無,無,35830500,45376,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
關廟區,土地,新埔段03800007,501.95,,一般農業區,農牧用地,1130318,土地4建物0車位0,,,,,,,,,,,無,無,1380000,2749,,,,,,,,
歸仁區,房地(土地+建物),臺南市歸仁區文化街三段61巷40號,88.35,其他,,,1130127,土地4建物1車位0,,004,透天厝,見其他登記事項,見其他登記事項,1110419,250.01,5,2,4,有,無,21450000,85797,,,,,,無,,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街10號五樓之12,29.85,其他,,,1110919,土地1建物1車位1,五層,010,華夏,見其他登記事項,鋼筋混凝土造,1121117,114.87,3,2,2,有,有,6500000,60101,坡道機械,15.87,550000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街10號十樓之11,32.15,其他,,,1111219,土地1建物1車位1,十層,010,華夏,見其他登記事項,鋼筋混凝土造,1121117,132.67,3,2,2,有,有,7940000,64390,一樓平面,26.44,1100000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,1,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街10號十樓之2,29.68,其他,,,1121122,土地1建物1車位1,十層,010,華夏,見其他登記事項,鋼筋混凝土造,1121117,114.32,3,2,2,有,有,6950000,63482,坡道機械,15.87,700000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街10號二樓之10,28.83,其他,,,1120701,土地1建物1車位1,二層,010,華夏,見其他登記事項,鋼筋混凝土造,1121117,111.73,2,2,1,有,有,6550000,62593,坡道機械,15.87,550000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街10號四樓之3,32.12,其他,,,1111003,土地1建物1車位1,四層,010,華夏,見其他登記事項,鋼筋混凝土造,1121117,121.95,3,2,2,有,有,7430000,63442,坡道機械,15.87,700000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
關廟區,房地(土地+建物)+車位,臺南市關廟區北新一街10號二樓之2,29.68,其他,,,1110828,土地1建物1車位1,二層,010,華夏,見其他登記事項,鋼筋混凝土造,1121117,114.32,3,2,2,有,有,6210000,57489,坡道機械,15.87,550000,預售屋、或土地及建物分次登記案件　其主建號建物對應之基地權利範圍,,有,B1,
歸仁區,房地(土地+建物),臺南市歸仁區民族北街17巷20號,33.7,其他,,,1130308,土地1建物1車位0,,010,華夏,住商用,鋼筋混凝土造,0821224,171.08,3,2,3,有,有,6000000,35071,,,,,,有,,
仁德區,房地(土地+建物),臺南市仁德區大甲里中正西路402號三樓之21,4.83,其他,,,1130323,土地2建物1車位0,三層,004,華夏,見其他登記事項,鋼筋混凝土造,0960920,13.63,1,1,1,有,有,810000,59439,,,,其他增建,,有,,
仁德區,土地,德崙段03610000,148.57,其他,,,1130111,土地1建物0車位0,,,,,,,,,,,無,無,1250000,8414,,,,(包含)公共設施保留地(用地),,,,
仁德區,房地(土地+建物),臺南市仁德區仁義里中山路555巷1號,88.62,其他,,,1130122,土地1建物1車位0,,005,透天厝,住家用,見其他登記事項,1060526,377.91,6,2,7,有,無,28680000,75891,,,,,建物價款1146萬元　土地價款1722萬元,無,,
歸仁區,房地(土地+建物),臺南市歸仁區辜厝里大順二街40號五樓之6,23.64,其他,,,1130219,土地1建物1車位0,五層,005,華夏,見其他登記事項,見其他登記事項,1060930,76.08,2,2,2,有,無,6230000,81884,,,,,,有,,
仁德區,土地,港墘段05480008,3084,,特定農業區,農牧用地,1130304,土地2建物0車位0,,,,,,,,,,,無,無,1850400,600,,,,,農地、袋地,,,
關廟區,房地(土地+建物),臺南市關廟區松腳里民族街19巷12號,59,其他,,,1130319,土地1建物1車位0,,002,透天厝,住家用,加強磚造,0680719,81.18,5,2,3,有,無,797700,9826,,,,親友、員工、共有人或其他特殊關係間之交易,,無,,
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路67巷7號,12.79,其他,,,1101017,土地1建物1車位1,,014,住宅大樓,見其他登記事項,見其他登記事項,1120815,112.27,0,0,2,有,有,10600000,111578,坡道平面,31.61,1600000,預售屋、或土地及建物分次登記案件,113/01/06增購車位，車位價格:1600000,有,B1,
仁德區,房地(土地+建物),臺南市仁德區德崙路67巷9號,13.81,其他,,,1111119,土地1建物1車位0,,014,住宅大樓,見其他登記事項,見其他登記事項,1120815,86.8,0,0,2,有,有,12000000,138251,,,,預售屋、或土地及建物分次登記案件,,有,,
仁德區,房地(土地+建物),臺南市仁德區中正西路360巷20弄43號三樓之26,5.02,其他,,,1130325,土地2建物1車位0,三層,004,華夏,見其他登記事項,鋼筋混凝土造,0960920,14.15,1,1,1,有,有,800000,56536,,,,夾層,,有,,
歸仁區,土地,媽祖廟段一小段07080000,1391,,特定農業區,農牧用地,1121011,土地1建物0車位0,,,,,,,,,,,無,無,14000000,10065,,,,,,,,
歸仁區,房地(土地+建物),臺南市歸仁區六甲里六甲二街55號,323.51,,鄉村區,乙種建築用地,1130106,土地1建物1車位0,,002,透天厝,住家用,加強磚造,0690619,183.44,6,2,2,有,無,14500000,79045,,,,,,無,,
歸仁區,房地(土地+建物),臺南市歸仁區丁厝街35巷40號,73,,特定農業區,甲種建築用地,1130320,土地1建物1車位0,,004,透天厝,住家用,見其他登記事項,1120523,151.79,5,2,4,有,無,14250000,93880,,,,,,無,,
仁德區,房地(土地+建物)+車位,臺南市仁德區仁和里和愛街9號二樓之5,52.82,其他,,,1130307,土地1建物1車位1,二層,014,住宅大樓,住家用,鋼筋混凝土造,0990422,168.57,3,2,2,有,有,4000000,23729,坡道平面,,,,二親等間買賣,有,B1,
關廟區,房地(土地+建物),臺南市關廟區埤頭里保東路3巷59號,107.99,,鄉村區,乙種建築用地,1130315,土地2建物1車位0,,004,透天厝,住家用,鋼筋混凝土造,1040410,187.23,4,3,3,有,無,12350000,65962,,,,頂樓加蓋　其他增建,,無,,
歸仁區,土地,媽祖廟段二小段01530000,1007,,特定農業區,農牧用地,1121231,土地1建物0車位0,,,,,,,,,,,無,無,7500000,7448,,,,,,,,
關廟區,房地(土地+建物),臺南市關廟區大仁街321號四樓之3,25.84,其他,,,1130302,土地1建物1車位0,四層,005,華夏,見其他登記事項,鋼筋混凝土造,1121122,74.07,2,2,1,有,有,4980000,67234,,,,,,有,,
仁德區,房地(土地+建物),臺南市仁德區二行里二行一路187號,226.4,其他,,,1130322,土地2建物1車位0,,002,透天厝,住商用,加強磚造,0711220,279.18,3,1,2,有,無,13000000,46565,,,,親友、員工、共有人或其他特殊關係間之交易,,無,,
仁德區,土地,後壁段09310000,13.19,其他,,,1130307,土地1建物0車位0,,,,,,,,,,,無,無,510000,38666,,,,,,,,
關廟區,房地(土地+建物),臺南市關廟區新埔里新埔三街119巷3號,87,其他,,,1130322,土地1建物1車位0,,002,透天厝,住家用,加強磚造,0700507,98,3,2,2,有,無,4000000,40816,,,,頂樓加蓋,,無,,
仁德區,土地,義林段02110000,3858.95,其他,,,1100501,土地6建物0車位0,,,,,,,,,,,無,無,386730000,100216,,,,具重建或重劃、都更等效益,,,,
歸仁區,房地(土地+建物),臺南市歸仁區七甲一街76號,108.22,,鄉村區,乙種建築用地,1100928,土地3建物1車位0,,004,透天厝,住家用,鋼筋混凝土造,1130119,223.39,5,2,4,有,有,14800000,66252,,,,預售屋、或土地及建物分次登記案件,,無,,
仁德區,房地(土地+建物),臺南市仁德區仁德里仁中六街155號,80.49,其他,,,1130218,土地2建物1車位0,,004,透天厝,住家用,鋼筋混凝土造,0941025,191.63,5,2,4,有,無,15500000,80885,,,,,,無,,
歸仁區,土地,武東段02870004,474.8,其他,,,1130328,土地1建物0車位0,,,,,,,,,,,無,無,32300000,68029,,,,,,,,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發二路308號五樓之6,24.33,其他,,,1130323,土地1建物1車位1,五層,015,住宅大樓,見其他登記事項,鋼筋混凝土造,1120808,140.6,3,2,2,有,有,13500000,96014,坡道平面,20.61,,,,有,B1,
歸仁區,土地,崙頂段02500000,1021.4,,一般農業區,農牧用地,1121231,土地1建物0車位0,,,,,,,,,,,無,無,7600000,7441,,,,,,,,
仁德區,房地(土地+建物),臺南市仁德區德善路153號,181.22,其他,,,1130307,土地3建物1車位0,,003,透天厝,住家用,鋼筋混凝土造,0690700,216.7,6,2,3,有,無,10760000,49654,,,,(包含)公共設施保留地(用地),,無,,
關廟區,土地,仁愛段04770000,9,其他,,,1130308,土地1建物0車位0,,,,,,,,,,,無,無,120000,13333,,,,親友、員工、共有人或其他特殊關係間之交易,,,,
仁德區,土地,林仔段04290000,596.33,其他,,,1130321,土地2建物0車位0,,,,,,,,,,,無,無,415039,696,,,,(包含)公共設施保留地(用地),,,,
仁德區,房地(土地+建物),臺南市仁德區中正路二段187巷23號五樓之10,25.77,其他,,,1130314,土地1建物1車位0,五層,005,華夏,見其他登記事項,鋼筋混凝土造,1121130,69.04,2,1,1,有,有,5450000,78937,,,,,,有,,
仁德區,房地(土地+建物),臺南市仁德區仁德里文華路三段428巷119號,230.3,其他,,,1121222,土地1建物1車位0,,001,透天厝,見其他登記事項,見其他登記事項,1050115,158.62,,,,無,無,24000000,151305,,,,其他增建,,無,,
歸仁區,房地(土地+建物),臺南市歸仁區看東里忠孝南路25巷49號,124,其他,,,1130228,土地2建物1車位0,,002,透天厝,住商用,加強磚造,0690619,103.54,4,2,3,有,無,8860000,85571,,,,頂樓加蓋　其他增建,,無,,
